,Unnamed: 0,billing_entity,model,one_month,set_no,test_actual,test_mape,test_predicted,third_month,train_mape,two_month,val_mape
0,,St. Helena Napa Valley Clinics,SARIMAX,24.78,12.0,[1130743.22  847358.69  173110.56],188.22,"[850564.7644177427, 827349.1278172396, 1103624.5655128944]",537.53,10.24,2.36,17.25
0,,St. Helena Napa Valley Clinics,TBATS,14.6,12.0,[1130743.22  847358.69  173110.56],163.36,"[965598.5367215149, 968845.0795058742, 971410.6195542729]",461.15,13.92,14.34,10.96
0,,St. Helena Napa Valley Clinics,VARMAX,31.68,12.0,[1130743.22  847358.69  173110.56],186.85,"[772505.9737196309, 1013275.6041551012, 1054723.6550119019]",509.28,8.5,19.58,12.62
0,,St. Helena Napa Valley Clinics,VARMA,26.35,12.0,[1130743.22  847358.69  173110.56],164.02,"[832737.945405323, 1028042.9530877451, 942387.974214187]",444.39,9.83,21.32,11.59
0,,St. Helena Napa Valley Clinics,Holt Winter's,4.58,12.0,[1130743.22  847358.69  173110.56],184.61,"[1078911.2212261313, 1164344.736239449, 1059144.4869380346]",511.83,11.78,37.41,15.81
0,,St. Helena Napa Valley Clinics,PROPHET,23.28,12.0,[1130743.22  847358.69  173110.56],151.3,"[867527.9330922713, 987463.4409967831, 889951.5270282191]",414.09,10.89,16.53,20.49
0,,White Memorial Medical Center,SARIMA,0.99,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],32.74,"[228084611.9770667, 249107243.2279213, 235302437.85065794]",71.81,3.5,25.43,4.82
0,,White Memorial Medical Center,SARIMAX,6.77,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],42.3,"[245960970.8301789, 268107756.53953975, 253560406.1819678]",85.14,3.2,35.0,5.37
0,,White Memorial Medical Center,TBATS,3.29,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],27.37,"[222791067.194394, 224861324.00937954, 226784311.24580786]",65.59,4.23,13.22,9.53
0,,White Memorial Medical Center,VARMAX,5.75,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],28.76,"[217132312.2371515, 215475772.34807947, 235602783.0207901]",72.03,2.84,8.5,8.42
0,,White Memorial Medical Center,VARMA,3.65,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],26.81,"[221964657.66255006, 214684689.7806075, 231031720.59607306]",68.69,2.82,8.1,4.8
0,,White Memorial Medical Center,Holt Winter's,0.13,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],31.85,"[230076229.15220752, 247570239.2141013, 233863976.3669125]",70.76,2.99,24.66,5.08
0,,White Memorial Medical Center,PROPHET,0.8,13.0,[2.30368817e+08 1.98604146e+08 1.36958437e+08],27.71,"[228534345.2615377, 231529822.10255343, 227027778.20935526]",65.76,3.5,16.58,10.32
0,,Feather River Clinics,SARIMA,10.98,12.0,[2221537.47 2173034.64   85998.92],763.77,"[1977647.829068366, 2122012.1990054557, 2045039.2636005413]",2277.98,27.29,2.35,16.62
0,,Feather River Clinics,SARIMAX,48.23,12.0,[2221537.47 2173034.64   85998.92],858.54,"[1150084.14240592, 1828610.5564661573, 2245905.5362996636]",2511.55,29.34,15.85,12.04
0,,Feather River Clinics,TBATS,2.63,12.0,[2221537.47 2173034.64   85998.92],852.94,"[2280054.80589274, 2280054.80589274, 2280054.80589274]",2551.26,26.73,4.92,12.86
0,,Feather River Clinics,VARMAX,4.62,12.0,[2221537.47 2173034.64   85998.92],1307.9,"[2119004.9302026196, 2984043.5069161393, 3424277.0639952742]",3881.77,20.54,37.32,26.8
0,,Feather River Clinics,VARMA,4.33,12.0,[2221537.47 2173034.64   85998.92],920.99,"[2125297.419800892, 2773640.8167494154, 2434636.6730547072]",2731.01,22.65,27.64,30.26
0,,Feather River Clinics,Holt Winter's,0.8,12.0,[2221537.47 2173034.64   85998.92],835.91,"[2239310.7847718396, 2239310.7847718396, 2239310.7847718396]",2503.88,26.58,3.05,13.35
0,,Feather River Clinics,PROPHET,30.87,12.0,[2221537.47 2173034.64   85998.92],65.66,"[1535717.524345798, 1513279.115770001, 202740.49889856856]",135.75,20.25,30.36,58.41
0,,Central Valley Network Clinics,SARIMA,9.69,14.0,[7353318.79 6528070.66 4808963.33],17.71,"[6640803.284654206, 6924399.173616906, 6606576.420253198]",37.38,7.29,6.07,6.61
0,,Central Valley Network Clinics,SARIMAX,0.53,14.0,[7353318.79 6528070.66 4808963.33],24.33,"[7392176.432564934, 7282675.349836695, 7738381.3987470735]",60.92,7.39,11.56,3.1
0,,Central Valley Network Clinics,TBATS,3.57,14.0,[7353318.79 6528070.66 4808963.33],20.57,"[7090983.366691784, 7128204.868968032, 7162568.155249192]",48.94,9.06,9.19,4.53
0,,Central Valley Network Clinics,VARMAX,2.48,14.0,[7353318.79 6528070.66 4808963.33],18.24,"[7535956.900142658, 7116936.0911671, 6887006.251791991]",43.21,11.68,9.02,10.49
0,,Central Valley Network Clinics,VARMA,6.91,14.0,[7353318.79 6528070.66 4808963.33],20.66,"[6845398.2371678585, 7039377.244681146, 7081298.565265204]",47.25,11.85,7.83,6.11
0,,Central Valley Network Clinics,Holt Winter's,7.36,14.0,[7353318.79 6528070.66 4808963.33],22.62,"[6812091.507513742, 7328486.132305121, 7129007.626708051]",48.24,8.83,12.26,2.75
0,,Central Valley Network Clinics,PROPHET,3.91,14.0,[7353318.79 6528070.66 4808963.33],16.22,"[7065541.814019102, 6536529.189131985, 6954625.645446879]",44.62,11.34,0.13,7.0
0,,Glendale Clinics,SARIMA,29.46,13.0,[2088422.2  1581919.19  414649.8 ],113.18,"[1473113.0782866427, 1836656.5543492767, 1633627.231881901]",293.98,6.18,16.1,12.26
0,,Glendale Clinics,SARIMAX,11.37,13.0,[2088422.2  1581919.19  414649.8 ],126.18,"[1850916.3915262925, 1707850.9726489657, 1904065.8616755374]",359.2,6.36,7.96,18.12
0,,Glendale Clinics,TBATS,19.47,13.0,[2088422.2  1581919.19  414649.8 ],109.47,"[1681845.6435653884, 1675838.8848745534, 1671028.0751881173]",303.0,8.29,5.94,13.68
0,,Glendale Clinics,VARMAX,30.54,13.0,[2088422.2  1581919.19  414649.8 ],119.99,"[1450695.1694068455, 1769572.7013180451, 1731504.268677621]",317.58,6.3,11.86,17.22
0,,Glendale Clinics,VARMA,37.08,13.0,[2088422.2  1581919.19  414649.8 ],100.24,"[1314083.7797199457, 1696436.1338786276, 1477777.038618659]",256.39,6.63,7.24,13.53
0,,Glendale Clinics,Holt Winter's,26.66,13.0,[2088422.2  1581919.19  414649.8 ],125.64,"[1531602.352334105, 1875946.5919818927, 1789903.6509361952]",331.67,6.96,18.59,10.66
0,,Glendale Clinics,PROPHET,22.1,13.0,[2088422.2  1581919.19  414649.8 ],119.48,"[1626973.0277290202, 1659902.1422566208, 1788886.6235469803]",331.42,5.46,4.93,13.14
0,,Adventist Medical Center - Portland,SARIMA,0.44,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],39.42,"[76808842.60067105, 82365925.21215367, 83016807.93551794]",89.23,3.45,28.59,3.43
0,,Adventist Medical Center - Portland,SARIMAX,5.46,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],47.62,"[80651113.77726986, 86515336.32322244, 88764769.58565867]",102.33,3.05,35.07,2.42
0,,Adventist Medical Center - Portland,TBATS,2.51,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],29.99,"[74556807.04977435, 74743527.02429816, 74915054.78565024]",70.76,4.55,16.69,5.8
0,,Adventist Medical Center - Portland,VARMAX,4.1,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],37.46,"[73335874.93533419, 79796282.02432846, 80588715.87006754]",83.69,3.0,24.58,9.14
0,,Adventist Medical Center - Portland,VARMA,7.47,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],40.04,"[70759715.3638305, 80566822.20293218, 81980964.10781093]",86.87,3.39,25.78,8.95
0,,Adventist Medical Center - Portland,Holt Winter's,1.11,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],37.82,"[77321473.1210378, 79757432.74086581, 82400578.36304693]",87.82,2.83,24.52,2.4
0,,Adventist Medical Center - Portland,PROPHET,0.37,11.0,[76474665.58000001 64053962.21999999 43871235.64000001],33.99,"[76761342.1339117, 81007385.0910531, 76835656.54034176]",75.14,4.01,26.47,4.63
0,,Castle Medical Center,SARIMA,9.82,11.0,[41991151.25 37765919.5  29429091.76],15.96,"[37866535.67621622, 40971963.10990054, 38129442.464278564]",29.56,3.12,8.49,6.33
0,,Castle Medical Center,SARIMAX,12.42,11.0,[41991151.25 37765919.5  29429091.76],17.72,"[36776975.16453637, 42087995.02801329, 38054328.735798374]",29.31,2.82,11.44,7.05
0,,Castle Medical Center,TBATS,2.32,11.0,[41991151.25 37765919.5  29429091.76],19.94,"[41015356.66213132, 42223368.93528813, 42872294.56247736]",45.68,3.57,11.8,6.15
0,,Castle Medical Center,VARMAX,5.94,11.0,[41991151.25 37765919.5  29429091.76],18.87,"[39494845.304264516, 42974206.06194028, 40285095.281202696]",36.89,3.47,13.79,6.01
0,,Castle Medical Center,VARMA,4.45,11.0,[41991151.25 37765919.5  29429091.76],17.44,"[40120545.07780529, 42648750.66859173, 39708257.94625639]",34.93,3.87,12.93,8.13
0,,Castle Medical Center,Holt Winter's,7.13,11.0,[41991151.25 37765919.5  29429091.76],20.57,"[38997268.14902811, 44316760.75241854, 40382691.19803118]",37.22,2.99,17.35,4.71
0,,Castle Medical Center,PROPHET,3.51,11.0,[41991151.25 37765919.5  29429091.76],16.56,"[40516653.45489073, 41057426.97573671, 40455003.75168176]",37.47,3.37,8.72,8.97
0,,Tillamook Regional Medical Center,SARIMA,1.29,11.0,[10823842.3   9204638.95  6433049.75],29.69,"[10683928.066378696, 11371166.081413344, 10565122.214121362]",64.23,4.5,23.54,2.66
0,,Tillamook Regional Medical Center,SARIMAX,0.87,11.0,[10823842.3   9204638.95  6433049.75],38.58,"[10729583.431433542, 12337373.777222743, 11632746.194539156]",80.83,3.53,34.03,7.85
0,,Tillamook Regional Medical Center,TBATS,0.52,11.0,[10823842.3   9204638.95  6433049.75],29.96,"[10880311.074624583, 10928449.955705607, 10976481.240340618]",70.63,4.99,18.73,3.94
0,,Tillamook Regional Medical Center,VARMAX,2.66,11.0,[10823842.3   9204638.95  6433049.75],31.29,"[10536283.41762943, 11327011.597728921, 10816710.16811666]",68.14,3.4,23.06,3.51
0,,Tillamook Regional Medical Center,VARMA,9.13,11.0,[10823842.3   9204638.95  6433049.75],30.87,"[9835841.497211287, 11540061.794330535, 10170917.932386464]",58.1,4.1,25.37,3.02
0,,Tillamook Regional Medical Center,Holt Winter's,3.06,11.0,[10823842.3   9204638.95  6433049.75],37.24,"[10492490.509694083, 11915932.212780217, 11528570.374183787]",79.21,3.32,29.46,3.85
0,,Tillamook Regional Medical Center,PROPHET,4.51,11.0,[10823842.3   9204638.95  6433049.75],34.59,"[11312289.731833307, 11519572.978796348, 11200622.479231294]",74.11,4.23,25.15,4.47
0,,Frank R Howard Clinics,SARIMA,7.82,11.0,[464120.97 406119.64 250217.82],35.51,"[427847.69082763896, 462020.09622263024, 462764.89946973417]",84.94,11.37,13.76,36.71
0,,Frank R Howard Clinics,SARIMAX,9.44,11.0,[464120.97 406119.64 250217.82],22.93,"[420297.46233894525, 427588.49387398985, 385475.70243400737]",54.06,11.57,5.29,32.33
0,,Frank R Howard Clinics,TBATS,3.24,11.0,[464120.97 406119.64 250217.82],36.62,"[449061.1536211385, 464610.1996091721, 480944.83176851785]",92.21,12.73,14.4,29.13
0,,Frank R Howard Clinics,VARMAX,23.43,11.0,[464120.97 406119.64 250217.82],24.92,"[355361.30568228336, 333426.4217730896, 333846.45311522885]",33.42,10.86,17.9,36.7
0,,Frank R Howard Clinics,VARMA,32.22,11.0,[464120.97 406119.64 250217.82],25.68,"[314595.0616478469, 269224.5940981754, 278006.0549928982]",11.11,11.89,33.71,41.64
0,,Frank R Howard Clinics,Holt Winter's,10.24,11.0,[464120.97 406119.64 250217.82],29.44,"[511651.385811922, 465230.53665948974, 409201.7197437035]",63.54,12.72,14.56,19.03
0,,Frank R Howard Clinics,PROPHET,8.27,11.0,[464120.97 406119.64 250217.82],25.39,"[425740.44103545975, 437110.0331358144, 401032.0191368851]",60.27,9.72,7.63,31.14
0,,AHPN White,SARIMA,17.24,10.0,[202945. 215504. 152815.],49.76,"[237933.93297273497, 233790.06984101716, 341629.7651027426]",123.56,14.96,8.49,62.24
0,,AHPN White,SARIMAX,29.22,10.0,[202945. 215504. 152815.],51.61,"[262248.9742702091, 287433.93293091835, 293745.2812524525]",92.22,13.73,33.38,50.25
0,,AHPN White,TBATS,45.15,10.0,[202945. 215504. 152815.],59.28,"[294584.14220594126, 296453.0841625545, 298186.5626931047]",95.13,23.74,37.56,54.8
0,,AHPN White,VARMAX,28.39,10.0,[202945. 215504. 152815.],48.27,"[260551.7824989967, 212155.06547219088, 328370.0444593867]",114.88,21.99,1.55,39.03
0,,AHPN White,VARMA,15.48,10.0,[202945. 215504. 152815.],32.36,"[171527.0118321591, 193438.1380840205, 261852.00083605887]",71.35,23.5,10.24,46.75
0,,AHPN White,Holt Winter's,22.05,10.0,[202945. 215504. 152815.],47.25,"[247703.2404667122, 291850.55365424184, 281575.7525543359]",84.26,22.12,35.43,28.7
0,,AHPN White,PROPHET,9.5,10.0,[202945. 215504. 152815.],16.35,"[183668.43393978063, 218615.32671724577, 211049.61302042316]",38.11,17.21,1.44,42.8
0,,Castle Physician Network Clinics,SARIMA,26.8,10.0,[494251.24 360984.34 461157.46],17.96,"[361798.1693625547, 353227.37426715123, 346203.315449626]",24.93,9.29,2.15,8.63
0,,Castle Physician Network Clinics,SARIMAX,22.28,10.0,[494251.24 360984.34 461157.46],13.71,"[384130.0694362143, 369536.4716714156, 385148.2261159317]",16.48,11.49,2.37,3.05
0,,Castle Physician Network Clinics,TBATS,27.45,10.0,[494251.24 360984.34 461157.46],16.08,"[358572.74007218145, 363417.8633341401, 368328.6213066471]",20.13,15.13,0.67,14.37
0,,Castle Physician Network Clinics,VARMAX,33.43,10.0,[494251.24 360984.34 461157.46],23.71,"[329016.5953626422, 330017.55886278796, 326809.2359363605]",29.13,13.47,8.58,7.99
0,,Castle Physician Network Clinics,VARMA,31.42,10.0,[494251.24 360984.34 461157.46],23.34,"[338973.4470935548, 329221.7189759264, 323707.9309239053]",29.81,17.04,8.8,5.96
0,,Castle Physician Network Clinics,Holt Winter's,33.4,10.0,[494251.24 360984.34 461157.46],19.06,"[329152.6651072589, 357380.0784968624, 356136.69530686474]",22.77,11.98,1.0,5.38
0,,Castle Physician Network Clinics,PROPHET,24.19,10.0,[494251.24 360984.34 461157.46],11.56,"[374695.0617582146, 384004.0701098835, 442190.344872721]",4.11,8.48,6.38,8.26
0,,AHPN Sonora,SARIMA,13.75,8.0,[108502.    90723.66  10513.  ],120.48,"[93586.22466653123, 99585.57802389523, 46038.110293953694]",337.92,27.11,9.77,72.82
0,,AHPN Sonora,SARIMAX,46.71,8.0,[108502.    90723.66  10513.  ],402.46,"[159179.86662998548, 123949.4091661307, 128685.59729475979]",1124.06,55.51,36.62,86.01
0,,AHPN Sonora,TBATS,6.19,8.0,[108502.    90723.66  10513.  ],295.54,"[101790.45675515401, 101790.45675515401, 101790.45675515401]",868.23,22.19,12.2,402.83
0,,AHPN Sonora,VARMAX,139.96,8.0,[108502.    90723.66  10513.  ],478.51,"[-43361.66221075488, 176580.90308969724, 136768.32080689215]",1200.94,26.69,94.64,260.58
0,,AHPN Sonora,VARMA,39.55,8.0,[108502.    90723.66  10513.  ],553.37,"[65586.42783176196, 113214.83000625344, 178276.4298818989]",1595.77,23.59,24.79,253.97
0,,AHPN Sonora,Holt Winter's,4.2,8.0,[108502.    90723.66  10513.  ],264.43,"[103943.31004990556, 113861.4292989192, 90789.77746607977]",763.6,16.69,25.5,414.5
0,,AHPN Sonora,PROPHET,399.38,8.0,[108502.    90723.66  10513.  ],1950.61,"[541833.5385310345, 393280.1713015215, 548669.573896304]",5118.96,37.22,333.49,517.1
0,,Lodi Memorial Hospital,SARIMA,3.2,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],41.26,"[132936095.68872288, 146222213.2020675, 150112828.86855343]",95.92,4.04,24.65,2.61
0,,Lodi Memorial Hospital,SARIMAX,1.37,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],41.66,"[127050847.24946591, 148855701.73644036, 150723923.70324582]",96.72,3.19,26.89,7.66
0,,Lodi Memorial Hospital,TBATS,3.86,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],30.06,"[133778399.6171642, 132773117.25328405, 132659675.97380404]",73.14,5.04,13.18,6.26
0,,Lodi Memorial Hospital,VARMAX,0.71,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],28.49,"[129732114.6905886, 132705313.76507072, 131512728.5483249]",71.64,2.72,13.12,6.31
0,,Lodi Memorial Hospital,VARMA,4.17,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],33.07,"[134187244.46905024, 132343953.94477902, 139607767.4523335]",82.21,2.85,12.82,9.49
0,,Lodi Memorial Hospital,Holt Winter's,0.54,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],31.8,"[128119437.038216, 139318648.9779387, 134940393.87105525]",76.12,2.79,18.76,2.62
0,,Lodi Memorial Hospital,PROPHET,9.09,9.0,[1.28811444e+08 1.17309868e+08 7.66204313e+07],33.0,"[140523726.59716147, 142319978.3264109, 129167476.60145178]",68.58,3.07,21.32,6.35
0,,Lodi Memorial Rural Health Clinics,SARIMA,3.53,9.0,[557567.86 541378.23 395232.36],21.79,"[537864.8631561014, 652295.3313168281, 558706.8771735189]",41.36,5.83,20.49,1.84
0,,Lodi Memorial Rural Health Clinics,SARIMAX,0.41,9.0,[557567.86 541378.23 395232.36],11.39,"[559836.6151108781, 538647.930987762, 526625.9253536558]",33.24,5.36,0.5,4.03
0,,Lodi Memorial Rural Health Clinics,TBATS,9.82,9.0,[557567.86 541378.23 395232.36],28.13,"[612332.326478695, 621844.0311187406, 631195.2656676763]",59.7,7.63,14.86,8.24
0,,Lodi Memorial Rural Health Clinics,VARMAX,5.71,9.0,[557567.86 541378.23 395232.36],13.51,"[525718.52648405, 526594.7760014596, 522048.27235349914]",32.09,3.66,2.73,2.84
0,,Lodi Memorial Rural Health Clinics,VARMA,19.86,9.0,[557567.86 541378.23 395232.36],14.04,"[446847.0593114846, 587793.6589918854, 449295.50060256786]",13.68,5.42,8.57,13.06
0,,Lodi Memorial Rural Health Clinics,Holt Winter's,2.54,9.0,[557567.86 541378.23 395232.36],15.03,"[543421.0720688726, 602296.7705732469, 518989.5426822666]",31.31,4.44,11.25,3.27
0,,Lodi Memorial Rural Health Clinics,PROPHET,0.47,9.0,[557567.86 541378.23 395232.36],20.42,"[560205.7193141478, 651811.5725321018, 554805.4392571615]",40.37,5.58,20.4,10.61
0,,Castle RHC Clinics,SARIMA,3.46,8.0,[ 91487.4  113101.61  80169.46],13.98,"[88320.12258979947, 99556.67927847002, 101406.84044513133]",26.49,7.2,11.98,9.22
0,,Castle RHC Clinics,SARIMAX,6.19,8.0,[ 91487.4  113101.61  80169.46],15.07,"[85820.69637668564, 89623.91021533427, 94804.28540667938]",18.25,5.61,20.76,11.21
0,,Castle RHC Clinics,TBATS,4.26,8.0,[ 91487.4  113101.61  80169.46],17.29,"[95381.44488333994, 99786.1318232004, 108897.58623166704]",35.83,8.54,11.77,9.07
0,,Castle RHC Clinics,VARMAX,13.84,8.0,[ 91487.4  113101.61  80169.46],12.31,"[78826.68551027782, 90305.73344728605, 82522.80742160873]",2.94,8.81,20.16,7.36
0,,Castle RHC Clinics,VARMA,5.39,8.0,[ 91487.4  113101.61  80169.46],9.96,"[86555.94677214226, 103563.77528514394, 93042.90100874055]",16.06,12.9,8.43,6.2
0,,Castle RHC Clinics,Holt Winter's,2.66,8.0,[ 91487.4  113101.61  80169.46],16.74,"[89049.37845255106, 93666.64965810972, 104521.65393917813]",30.38,7.28,17.18,12.28
0,,Castle RHC Clinics,PROPHET,16.3,8.0,[ 91487.4  113101.61  80169.46],13.09,"[106402.9837614133, 118373.88539155347, 94847.53018485324]",18.31,6.98,4.66,12.23
0,,Lodi Memorial Hospital Based Clinics,SARIMA,14.99,9.0,[1327323.01 1420664.37  846647.52],59.37,"[1526354.0839927834, 1873268.2697310194, 1957992.1989507056]",131.26,14.72,31.86,11.36
0,,Lodi Memorial Hospital Based Clinics,SARIMAX,22.06,9.0,[1327323.01 1420664.37  846647.52],38.03,"[1034575.8341703191, 1590333.1780790226, 1524817.2480303864]",80.1,12.91,11.94,23.62
0,,Lodi Memorial Hospital Based Clinics,TBATS,23.15,9.0,[1327323.01 1420664.37  846647.52],44.79,"[1634636.6251084807, 1646318.7855229732, 1653879.6271751828]",95.34,14.7,15.88,60.8
0,,Lodi Memorial Hospital Based Clinics,VARMAX,18.71,9.0,[1327323.01 1420664.37  846647.52],59.11,"[1575693.8848215102, 1774834.095030885, 1978532.784069196]",133.69,11.05,24.93,16.41
0,,Lodi Memorial Hospital Based Clinics,VARMA,33.62,9.0,[1327323.01 1420664.37  846647.52],79.77,"[1773526.2825097924, 2037696.5870304902, 2220534.356352191]",162.27,11.34,43.43,15.68
0,,Lodi Memorial Hospital Based Clinics,Holt Winter's,12.91,9.0,[1327323.01 1420664.37  846647.52],63.28,"[1498619.1644869638, 2024998.9434794777, 1984408.2582194004]",134.38,9.56,42.54,50.82
0,,Lodi Memorial Hospital Based Clinics,PROPHET,47.1,9.0,[1327323.01 1420664.37  846647.52],53.27,"[1952556.179432117, 1513290.0812843826, 1745610.191913365]",106.18,10.98,6.52,66.16
0,,AHPN Lodi,SARIMA,2.3,9.0,[ 1945936.62  1697430.37 13205814.8 ],34.18,"[1901203.2431728006, 1970454.0695285578, 2092413.1431163568]",84.16,7.23,16.08,11.31
0,,AHPN Lodi,SARIMAX,5.55,9.0,[ 1945936.62  1697430.37 13205814.8 ],39.48,"[2053850.4307340048, 2239628.6088251225, 2515326.3527103057]",80.95,4.25,31.94,3.48
0,,AHPN Lodi,TBATS,6.6,9.0,[ 1945936.62  1697430.37 13205814.8 ],33.27,"[1817460.6737665264, 1815395.8480314955, 1816105.2956659878]",86.25,7.11,6.95,19.64
0,,AHPN Lodi,VARMAX,1.86,9.0,[ 1945936.62  1697430.37 13205814.8 ],33.06,"[1982169.6928579041, 1891984.3419882916, 1869597.5001551632]",85.84,8.18,11.46,13.26
0,,AHPN Lodi,VARMA,5.18,9.0,[ 1945936.62  1697430.37 13205814.8 ],34.74,"[1845040.3855449928, 1908108.275928737, 1767779.294170227]",86.61,10.38,12.41,4.82
0,,AHPN Lodi,Holt Winter's,30.51,9.0,[ 1945936.62  1697430.37 13205814.8 ],52.76,"[2539706.2885856247, 2556293.718132361, 3014846.0193812414]",77.17,5.75,50.6,9.23
0,,AHPN Lodi,PROPHET,0.13,9.0,[ 1945936.62  1697430.37 13205814.8 ],33.5,"[1943344.8979828176, 1951134.001253137, 1925460.4065774973]",85.42,5.19,14.95,10.19
0,,Lodi Memorial Community Clinics,SARIMA,15.53,9.0,[1515158.85 1219373.62  705788.81],39.99,"[1279839.032536634, 1369077.0565310842, 1356296.3349551873]",92.17,6.82,12.28,17.94
