,billing_entity,model,set_no,train_mape,val_mape,test_mape,test_actual,test_predicted,one_month,third_month,two_month
2988,AHPN Napa Valley,PROPHET,11,8.46,16.15,7.2,[2043002.71 2432621.01 2569396.02],"[2273095.749108419, 2653829.257745405, 2537724.2134403023]",11.26,1.23,9.09
2989,Adventist Medical Center - Hanford and Selma,SARIMA,13,2.4,5.37,6.39,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[104665051.35905871, 96336777.69475813, 108496462.13942266]",4.91,9.26,5
2990,Adventist Medical Center - Hanford and Selma,SARIMAX,13,2.02,4.37,7.89,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[104972006.06536219, 93658293.27555194, 110609182.46359484]",4.63,11.39,7.64
2991,Adventist Medical Center - Hanford and Selma,TBATS,13,3.99,4.26,8.32,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[94786537.20257981, 94786537.20257981, 94786537.20257981]",13.89,4.55,6.53
2992,Adventist Medical Center - Hanford and Selma,VARMAX,13,2.69,2.23,9.06,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[94690033.88933112, 94515350.59297264, 92932976.14700568]",13.98,6.41,6.8
2993,Adventist Medical Center - Hanford and Selma,VARMA,13,3.29,3.78,11.37,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[92517408.31023943, 90089926.3749317, 92338492.7032588]",15.95,7.01,11.16
2994,Adventist Medical Center - Hanford and Selma,Holt Winter's,13,2.26,1.48,6.16,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[105016229.05959596, 94774764.89988337, 106587485.2449145]",4.59,7.34,6.54
2995,Adventist Medical Center - Hanford and Selma,PROPHET,13,3.63,4.46,6.63,[1.10072947e+08 1.01409692e+08 9.93010041e+07],"[97534332.54531285, 96691861.9840189, 95480795.16716948]",11.39,3.85,4.65
2996,AHPN Ukiah,SARIMA,11,258.44,13.42,62.08,[317735.5  224860.41 257444.78],"[101149.1066786692, 99029.26234266264, 97502.49727074036]",68.17,62.13,55.96
2997,AHPN Ukiah,SARIMAX,11,1498.49,25.62,61.79,[317735.5  224860.41 257444.78],"[106156.37255172603, 98579.12447277988, 96249.7998142481]",66.59,62.61,56.16
2998,AHPN Ukiah,TBATS,11,455.45,13.61,56.12,[317735.5  224860.41 257444.78],"[114682.75878116663, 114682.75878116663, 114682.75878116663]",63.91,55.45,49
2999,AHPN Ukiah,VARMAX,11,1340.02,29.71,50.86,[317735.5  224860.41 257444.78],"[117164.17543460138, 139909.6317242467, 124398.885772972]",63.13,51.68,37.78
3000,AHPN Ukiah,VARMA,11,480.04,18.49,59.08,[317735.5  224860.41 257444.78],"[101434.02192681863, 107145.06777796359, 111201.69157858744]",68.08,56.81,52.35
3001,AHPN Ukiah,Holt Winter's,11,479.73,13.72,56.19,[317735.5  224860.41 257444.78],"[113894.53904444414, 112548.04556422422, 117187.20160232263]",64.15,54.48,49.95
3002,AHPN Ukiah,PROPHET,11,3179.96,52.79,56.93,[317735.5  224860.41 257444.78],"[105157.39270421196, 116300.40203428533, 114310.6776664566]",66.9,55.6,48.28
3003,Ukiah Valley Medical Center,SARIMA,11,3.05,1.45,8.87,[47558350.74000002 41442751.63999999 39753272.85999999],"[43125741.25327553, 39582629.6232785, 44839078.83789625]",9.32,12.79,4.49
3004,Ukiah Valley Medical Center,SARIMAX,11,2.79,3.57,10.51,[47558350.74000002 41442751.63999999 39753272.85999999],"[42770316.52966478, 38152556.64512752, 45124135.79721527]",10.07,13.51,7.94
3005,Ukiah Valley Medical Center,TBATS,11,4.01,1.78,7.21,[47558350.74000002 41442751.63999999 39753272.85999999],"[39741474.61415727, 39599991.482968174, 39458524.33223518]",16.44,0.74,4.45
3006,Ukiah Valley Medical Center,VARMAX,11,3,1.61,7.6,[47558350.74000002 41442751.63999999 39753272.85999999],"[40037597.97132752, 39048821.31688877, 40231273.57004463]",15.81,1.2,5.78
3007,Ukiah Valley Medical Center,VARMA,11,3.25,1.29,7.09,[47558350.74000002 41442751.63999999 39753272.85999999],"[40512726.41712914, 38925218.5865887, 39908551.00570698]",14.81,0.39,6.07
3008,Ukiah Valley Medical Center,Holt Winter's,11,2.55,2.71,9.34,[47558350.74000002 41442751.63999999 39753272.85999999],"[41911030.08486335, 39195165.94033777, 44021567.26017197]",11.87,10.74,5.42
3009,Ukiah Valley Medical Center,PROPHET,11,2.92,2.02,7.5,[47558350.74000002 41442751.63999999 39753272.85999999],"[40463520.06560471, 39130348.69960109, 40546424.03765343]",14.92,2,5.58
3010,St. Helena Hospital Center Clear Lake,SARIMA,11,3.68,3.8,7.14,[25099452.17       22169744.14       20428651.32999999],"[22753714.724476866, 22507576.607350364, 22580895.788605146]",9.35,10.54,1.52
3011,St. Helena Hospital Center Clear Lake,SARIMAX,11,2.99,5.83,10.73,[25099452.17       22169744.14       20428651.32999999],"[25636014.845131446, 23345841.24515038, 25484402.805154793]",2.14,24.75,5.3
3012,St. Helena Hospital Center Clear Lake,TBATS,11,4.31,2.74,8.16,[25099452.17       22169744.14       20428651.32999999],"[20975758.061044168, 20975758.061044168, 20975758.061044168]",16.43,2.68,5.39
3013,St. Helena Hospital Center Clear Lake,VARMAX,11,3.46,6.23,7.63,[25099452.17       22169744.14       20428651.32999999],"[22343251.53293067, 22482656.559181396, 22575446.46762908]",10.98,10.51,1.41
3014,St. Helena Hospital Center Clear Lake,VARMA,11,3.36,8.22,7.4,[25099452.17       22169744.14       20428651.32999999],"[23000994.15145282, 22120976.170723204, 23210095.528102975]",8.36,13.62,0.22
3015,St. Helena Hospital Center Clear Lake,Holt Winter's,11,3.55,3.82,5.34,[25099452.17       22169744.14       20428651.32999999],"[24530478.069104128, 21973487.265232593, 23056820.106991578]",2.27,12.87,0.89
3016,St. Helena Hospital Center Clear Lake,PROPHET,11,3.72,7.46,7.91,[25099452.17       22169744.14       20428651.32999999],"[20899173.459498487, 21630823.71010592, 21363334.199190952]",16.73,4.58,2.43
3017,St. Helena Clear Lake Clinics,SARIMA,11,5.9,11.45,12.26,[4185466.34 4233990.38 3341005.14],"[3525963.9033261472, 3407985.7941929414, 3391404.185657644]",15.76,1.51,19.51
3018,St. Helena Clear Lake Clinics,SARIMAX,11,5.05,10.97,13.25,[4185466.34 4233990.38 3341005.14],"[3812766.2750328793, 3410134.7285190225, 3721314.1778386333]",8.9,11.38,19.46
3019,St. Helena Clear Lake Clinics,TBATS,11,6.33,13.13,14.22,[4185466.34 4233990.38 3341005.14],"[3368968.555856013, 3460022.817353727, 3503673.0459690974]",19.51,4.87,18.28
3020,St. Helena Clear Lake Clinics,VARMAX,11,4.57,10.81,16.45,[4185466.34 4233990.38 3341005.14],"[3424677.435406765, 3202137.2457433227, 3568026.208907949]",18.18,6.79,24.37
3021,St. Helena Clear Lake Clinics,VARMA,11,7.02,12.51,13.63,[4185466.34 4233990.38 3341005.14],"[3580491.1994415573, 3164174.0363479443, 3380472.838501198]",14.45,1.18,25.27
3022,St. Helena Clear Lake Clinics,Holt Winter's,11,5.41,15.31,10.97,[4185466.34 4233990.38 3341005.14],"[3857020.4705542503, 3519909.3740380914, 3614971.7772748074]",7.85,8.2,16.87
3023,St. Helena Clear Lake Clinics,PROPHET,11,6.69,12.8,12.24,[4185466.34 4233990.38 3341005.14],"[3602119.827711376, 3538839.7359013013, 3553792.645891818]",13.94,6.37,16.42
3024,Glendale Clinics,SARIMA,12,5.75,11.69,18.71,[1848813.95 2088422.2  1581919.19],"[1514339.4287986394, 1334412.9371331087, 1551382.797849799]",18.09,1.93,36.1
3025,Glendale Clinics,SARIMAX,12,5.9,15.3,19.8,[1848813.95 2088422.2  1581919.19],"[1438820.0332459456, 1384908.4226263284, 1525841.2748612703]",22.18,3.54,33.69
3026,Glendale Clinics,TBATS,12,8.18,14.01,14.44,[1848813.95 2088422.2  1581919.19],"[1587387.3848505889, 1503723.2703428196, 1563171.552574762]",14.14,1.19,28
3027,Glendale Clinics,VARMAX,12,6.1,10.88,15.66,[1848813.95 2088422.2  1581919.19],"[1814992.6216579329, 1414400.4367700182, 1785819.6197717863]",1.83,12.89,32.27
3028,Glendale Clinics,VARMA,12,6.43,12.91,19.73,[1848813.95 2088422.2  1581919.19],"[1903771.7600442627, 1269328.6085718174, 1850896.0831975872]",2.97,17,39.22
3029,Glendale Clinics,Holt Winter's,12,6.44,10.98,19.81,[1848813.95 2088422.2  1581919.19],"[1568720.3083693623, 1413031.0804773946, 1770572.70151724]",15.15,11.93,32.34
3030,Glendale Clinics,PROPHET,12,5.02,14.87,9.49,[1848813.95 2088422.2  1581919.19],"[1709507.7693216107, 1693359.4405787685, 1613617.6381940604]",7.53,2,18.92
3031,AHPN Glendale,SARIMA,12,9.13,8.5,15.19,[3933838.85 3480470.4  2858153.3 ],"[3117628.174806197, 2915416.74878095, 3103741.6475809044]",20.75,8.59,16.23
3032,AHPN Glendale,SARIMAX,12,8.3,8.02,12.88,[3933838.85 3480470.4  2858153.3 ],"[3328214.276064515, 3126955.586952797, 3231993.103352309]",15.4,13.08,10.16
3033,AHPN Glendale,TBATS,12,12,3.63,13.02,[3933838.85 3480470.4  2858153.3 ],"[3180382.9030390107, 3180382.9030390107, 3180382.9030390107]",19.15,11.27,8.62
3034,AHPN Glendale,VARMAX,12,7.27,8.97,13.76,[3933838.85 3480470.4  2858153.3 ],"[3030304.2539596073, 3023674.5456008273, 3006506.548475243]",22.97,5.19,13.12
3035,AHPN Glendale,VARMA,12,8.05,6.69,13.09,[3933838.85 3480470.4  2858153.3 ],"[3176970.22593276, 3092970.4998085015, 3112212.6825728477]",19.24,8.89,11.13
3036,AHPN Glendale,Holt Winter's,12,8.84,7.58,10.93,[3933838.85 3480470.4  2858153.3 ],"[3557472.700047062, 3437455.8890897287, 3486843.625020668]",9.57,22,1.24
3037,AHPN Glendale,PROPHET,12,6.27,4.32,18.33,[3933838.85 3480470.4  2858153.3 ],"[3273787.6798574803, 3114755.269791118, 3650084.87373589]",16.78,27.71,10.51
3038,San Joaquin Community Hospital,SARIMA,13,2.33,3.33,9.88,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[175410995.8138023, 163745428.2275793, 180409133.4571689]",7.87,12.95,8.83
3039,San Joaquin Community Hospital,SARIMAX,13,2.19,2.75,10.79,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[174869455.89164847, 160877656.7530037, 181746140.75080982]",8.15,13.79,10.42
3040,San Joaquin Community Hospital,TBATS,13,3.17,2.36,7.95,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[167223102.1690816, 167366158.10049286, 167498903.66833696]",12.17,4.87,6.81
3041,San Joaquin Community Hospital,VARMAX,13,2.43,2.28,8.47,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[165694457.20040762, 168815145.97156465, 169993207.81748605]",12.97,6.43,6
3042,San Joaquin Community Hospital,VARMA,13,2.55,4.05,9.21,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[164955552.26309952, 162974500.40822944, 167728031.8044558]",13.36,5.01,9.26
3043,San Joaquin Community Hospital,Holt Winter's,13,1.83,1.18,9.67,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[174724544.50685993, 163630122.72093207, 178727147.3974236]",8.23,11.9,8.89
3044,San Joaquin Community Hospital,PROPHET,13,2.54,2.4,8.04,[1.90391109e+08 1.79598288e+08 1.59721514e+08],"[167953116.1334135, 168378755.63532487, 169457278.9867757]",11.79,6.1,6.25
3045,Feather River Clinics,SARIMA,11,26.52,25.99,22.46,[2752473.21 2221537.47 2173034.64],"[1909689.0627655461, 1721691.0790028088, 1863367.0631954856]",30.62,14.25,22.5
3046,Feather River Clinics,SARIMAX,11,27.54,18.75,22.23,[2752473.21 2221537.47 2173034.64],"[2888579.7194221118, 1442930.3928064974, 1592655.0468744794]",4.94,26.71,35.05
3047,Feather River Clinics,TBATS,11,26.85,7.21,11.54,[2752473.21 2221537.47 2173034.64],"[2083674.9861699606, 2083674.9861699606, 2083674.9861699606]",24.3,4.11,6.21
3048,Feather River Clinics,VARMAX,11,19.31,30.75,19.57,[2752473.21 2221537.47 2173034.64],"[2621015.96821484, 2557937.914063136, 3015797.6218339745]",4.78,38.78,15.14
3049,Feather River Clinics,VARMA,11,22.79,34.25,17.84,[2752473.21 2221537.47 2173034.64],"[1925372.965819368, 1928053.6571332077, 2396200.2433716864]",30.05,10.27,13.21
3050,Feather River Clinics,Holt Winter's,11,26.66,8.53,13.4,[2752473.21 2221537.47 2173034.64],"[2039859.2523285777, 2039859.2523285777, 2039859.2523285777]",25.89,6.13,8.18
3051,Feather River Clinics,PROPHET,11,20.67,25.14,42.25,[2752473.21 2221537.47 2173034.64],"[823511.4686762975, 1131210.0800317798, 2338064.2194323526]",70.08,7.59,49.08
3052,Simi Valley Hospital,SARIMA,12,4.59,6.25,12.63,[79647431.73       72685940.3        59762340.59000001],"[71044201.05381565, 68212411.3162432, 72276720.693791]",10.8,20.94,6.15
3053,Simi Valley Hospital,SARIMAX,12,4.33,10.98,13.78,[79647431.73       72685940.3        59762340.59000001],"[67183475.39474289, 64778141.12955397, 68617091.67093681]",15.65,14.82,10.88
3054,Simi Valley Hospital,TBATS,12,4.82,2.95,11.66,[79647431.73       72685940.3        59762340.59000001],"[72656614.56296691, 73279578.87279965, 74928188.686179]",8.78,25.38,0.82
3055,Simi Valley Hospital,VARMAX,12,5.04,14.38,10.37,[79647431.73       72685940.3        59762340.59000001],"[69200902.0695072, 67198846.36895995, 66009425.46869764]",13.12,10.45,7.55
3056,Simi Valley Hospital,VARMA,12,5.49,11.88,11.67,[79647431.73       72685940.3        59762340.59000001],"[69091291.29703027, 65047555.0909876, 66484236.589321636]",13.25,11.25,10.51
3057,Simi Valley Hospital,Holt Winter's,12,3.65,5,14.79,[79647431.73       72685940.3        59762340.59000001],"[79610748.64132342, 71398315.00745034, 85191643.38883811]",0.05,42.55,1.77
3058,Simi Valley Hospital,PROPHET,12,4.84,4.01,10.54,[79647431.73       72685940.3        59762340.59000001],"[69501392.35930994, 70696726.53851572, 69403814.92900474]",12.74,16.13,2.74
3059,White Memorial Clinics,SARIMA,12,10.78,12.92,18.43,[1167701.05 1258573.78  886143.48],"[1236567.921064455, 1246225.4134856113, 1315009.0433038718]",5.9,48.4,0.98
3060,White Memorial Clinics,SARIMAX,12,10.96,9.47,21.77,[1167701.05 1258573.78  886143.48],"[1215447.2361455052, 1324314.1830435195, 1382422.86300859]",4.09,56,5.22
3061,White Memorial Clinics,TBATS,12,15.49,12.28,23.94,[1167701.05 1258573.78  886143.48],"[1336187.9491032753, 1337616.754098247, 1339097.935995998]",14.43,51.12,6.28
3062,White Memorial Clinics,VARMAX,12,16.56,12.97,19.36,[1167701.05 1258573.78  886143.48],"[890798.7877211239, 1132314.4253873022, 1101837.373373561]",23.71,24.34,10.03
3063,White Memorial Clinics,VARMA,12,19.42,14.1,13.21,[1167701.05 1258573.78  886143.48],"[1094402.9026952488, 1153895.0711502433, 1108127.3056086616]",6.28,25.05,8.32
3064,White Memorial Clinics,Holt Winter's,12,11.24,5.66,30.75,[1167701.05 1258573.78  886143.48],"[1319025.005074631, 1198326.3658965759, 1546435.7446798538]",12.96,74.51,4.79
3065,White Memorial Clinics,PROPHET,12,12.3,8.51,26.16,[1167701.05 1258573.78  886143.48],"[1334465.8350612258, 1362241.9475086227, 1381928.4237364524]",14.28,55.95,8.24
3066,St. Helena Napa Valley Clinics,SARIMA,11,12.96,7.51,20.18,[1109105.07000001 1130743.22        847358.69      ],"[859126.8188077608, 878114.5607243946, 980000.6564916589]",22.54,15.65,22.34
3067,St. Helena Napa Valley Clinics,SARIMAX,11,10.58,23.02,12.24,[1109105.07000001 1130743.22        847358.69      ],"[969246.834688218, 877995.589362124, 862231.5587823406]",12.61,1.76,22.35
3068,St. Helena Napa Valley Clinics,TBATS,11,13.76,7.48,15.52,[1109105.07000001 1130743.22        847358.69      ],"[896258.2852871967, 902912.7181689045, 908428.9028573614]",19.19,7.21,20.15
3069,St. Helena Napa Valley Clinics,VARMAX,11,7.82,11.61,18.99,[1109105.07000001 1130743.22        847358.69      ],"[958176.049453496, 802354.0711454895, 968674.2809042748]",13.61,14.32,29.04
3070,St. Helena Napa Valley Clinics,VARMA,11,9.38,9.76,20.69,[1109105.07000001 1130743.22        847358.69      ],"[852425.6449250464, 824849.7258288808, 947931.032752695]",23.14,11.87,27.05
3071,St. Helena Napa Valley Clinics,Holt Winter's,11,11.96,21.5,18.57,[1109105.07000001 1130743.22        847358.69      ],"[906803.8604084747, 945784.9764694344, 1026138.9359714476]",18.24,21.1,16.36
3072,St. Helena Napa Valley Clinics,PROPHET,11,10.44,19.37,23.01,[1109105.07000001 1130743.22        847358.69      ],"[809647.6915554234, 792729.0251834195, 950286.5506242405]",27,12.15,29.89
3073,Adventist Medical Center - Portland,SARIMA,10,3.57,3.74,10.37,[85941910.99999997 76474665.58000001 64053962.21999998],"[79938987.40861128, 73421634.97934507, 76946425.14576767]",6.98,20.13,3.99
3074,Adventist Medical Center - Portland,SARIMAX,10,2.63,6.58,11.83,[85941910.99999997 76474665.58000001 64053962.21999998],"[83131856.2976634, 77356579.57022521, 83947729.38517061]",3.27,31.06,1.15
3075,Adventist Medical Center - Portland,TBATS,10,4.54,3.37,10.76,[85941910.99999997 76474665.58000001 64053962.21999998],"[73628894.12749682, 73226320.20084745, 72841282.55542049]",14.33,13.72,4.25
3076,Adventist Medical Center - Portland,VARMAX,10,2.96,7.16,12.61,[85941910.99999997 76474665.58000001 64053962.21999998],"[75188130.96898335, 71363228.93183942, 75990169.39915875]",12.51,18.63,6.68
3077,Adventist Medical Center - Portland,VARMA,10,2.9,6.67,12.7,[85941910.99999997 76474665.58000001 64053962.21999998],"[77653597.72998336, 69730555.99435353, 76631705.30068275]",9.64,19.64,8.82
3078,Adventist Medical Center - Portland,Holt Winter's,10,2.8,1.84,11.38,[85941910.99999997 76474665.58000001 64053962.21999998],"[80855236.55844605, 73291069.53287573, 79463830.68055844]",5.92,24.06,4.16
3079,Adventist Medical Center - Portland,PROPHET,10,3.61,3.69,11.7,[85941910.99999997 76474665.58000001 64053962.21999998],"[75451618.3918421, 77436120.96273866, 77921543.83125785]",12.21,21.65,1.26
3080,Tillamook Regional Medical Center,SARIMA,10,4.38,2.56,10.02,[11397467.35 10823842.3   9204638.95],"[10780337.936971191, 10365574.903259724, 11082483.31258327]",5.41,20.4,4.23
3081,Tillamook Regional Medical Center,SARIMAX,10,3.53,3.84,12.65,[11397467.35 10823842.3   9204638.95],"[11778321.20976525, 10834200.969891908, 12381389.85548713]",3.34,34.51,0.1
3082,Tillamook Regional Medical Center,TBATS,10,4.15,8.74,8.2,[11397467.35 10823842.3   9204638.95],"[10691368.959737085, 10731283.517439054, 10819747.067737553]",6.2,17.55,0.86
3083,Tillamook Regional Medical Center,VARMAX,10,3.54,3.85,7.77,[11397467.35 10823842.3   9204638.95],"[10994224.645512817, 10658700.523630066, 10883094.994726129]",3.54,18.23,1.53
3084,Tillamook Regional Medical Center,VARMA,10,3.92,6.84,10.36,[11397467.35 10823842.3   9204638.95],"[11245053.757664561, 9904397.012317395, 11159917.037280915]",1.34,21.24,8.49
3085,Tillamook Regional Medical Center,Holt Winter's,10,3.37,6.21,11.37,[11397467.35 10823842.3   9204638.95],"[11751896.292133551, 10641398.057414968, 11901763.19201228]",3.11,29.3,1.69
3086,Tillamook Regional Medical Center,PROPHET,10,4.07,6.32,10.35,[11397467.35 10823842.3   9204638.95],"[11065262.895095354, 11252115.724628607, 11431352.980403293]",2.91,24.19,3.96
3087,Castle Medical Center,SARIMA,10,3.37,5.49,6.73,[44074490.51000001 41991151.25       37765919.5       ],"[43207288.12252203, 37902817.4858014, 40975721.403085075]",1.97,8.5,9.74
3088,Castle Medical Center,SARIMAX,10,3.07,6.18,8.82,[44074490.51000001 41991151.25       37765919.5       ],"[42848668.43966157, 36925497.31295355, 42150575.08709448]",2.78,11.61,12.06
3089,Castle Medical Center,TBATS,10,3.79,5.49,6.77,[44074490.51000001 41991151.25       37765919.5       ],"[41641756.5878549, 40847728.94226045, 42324341.75584149]",5.52,12.07,2.72
3090,Castle Medical Center,VARMAX,10,3.74,4.16,6.51,[44074490.51000001 41991151.25       37765919.5       ],"[40704700.48612748, 39833455.47067404, 40318058.74487717]",7.65,6.76,5.14
3091,Castle Medical Center,VARMA,10,3.84,5.78,7.66,[44074490.51000001 41991151.25       37765919.5       ],"[38803510.84733141, 39574979.1328597, 39755390.31550457]",11.96,5.27,5.75
3092,Castle Medical Center,Holt Winter's,10,2.85,6.45,8.68,[44074490.51000001 41991151.25       37765919.5       ],"[44681643.93936999, 39251141.87703348, 44617782.78759234]",1.38,18.14,6.53
3093,Castle Medical Center,PROPHET,10,3.2,10.21,9.78,[44074490.51000001 41991151.25       37765919.5       ],"[38112179.439221986, 39742538.46734463, 41717571.827634305]",13.53,10.46,5.35
3094,Frank R Howard Clinics,SARIMA,10,11.83,34.95,19.08,[400496.01 464120.97 406119.64],"[496854.01228357747, 511659.71563498105, 499257.73499797145]",24.06,22.93,10.24
3095,Frank R Howard Clinics,SARIMAX,10,10.88,32.14,43.01,[400496.01 464120.97 406119.64],"[520401.3951771792, 628596.7124396535, 664674.3878667433]",29.94,63.66,35.44
3096,Frank R Howard Clinics,TBATS,10,12.3,28.12,23.39,[400496.01 464120.97 406119.64],"[498024.9660529013, 520092.42604956304, 543158.4289631952]",24.35,33.74,12.06
3097,Frank R Howard Clinics,VARMAX,10,11.28,33.57,10.2,[400496.01 464120.97 406119.64],"[467448.27759542555, 438919.2611842775, 371812.8243466864]",16.72,8.45,5.43
3098,Frank R Howard Clinics,VARMA,10,11.85,47.37,10.05,[400496.01 464120.97 406119.64],"[443255.8454934768, 404125.3201985211, 379585.4002123668]",10.68,6.53,12.93
3099,Frank R Howard Clinics,Holt Winter's,10,12.9,16.26,40.26,[400496.01 464120.97 406119.64],"[548434.559756779, 605587.6396230145, 622800.5633053242]",36.94,53.35,30.48
